Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,class
TRAF3,0.0,20.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,78.0,14.0,0.0,0.0,33.0,2.0,0.0,14.0,4.0,0.0,142.0,0.0,143,6.681498285286242,2.68894983812042,19.455950245050488,7.483815777264255,-0.0191631,0.031524576,0.049378335,0.01367204,-0.12122183,0.040698506,0.113889034,0.024830618,14.0,103243816.0,103372628.0,719157.5,178.0,2.139632e-06,0.4599899999999999,0.0490395999999999,12.0,49.43243,95.45946,0.8551598,112.1246,12.14426,48.48586,0.000376914,102.0,2.823529411764706,1
TSC1,0.0,37.0,0.0,6.0,32.0,1.0,3.0,0.0,8.0,153.0,30.0,0.0,0.0,71.0,14.0,0.0,42.0,3.0,0.0,310.0,0.0,273,6.681498285286242,2.68894983812042,20.872371281246817,8.851749041416056,-0.019006921,0.026055621,0.0465394,0.010999513,-0.11047426,0.032706145,0.640895287,0.023478215,9.0,135766735.0,135820020.0,1919595.0,461.0,2.616422e-06,0.46821,0.03330065,11.0,54.45946,98.83784,0.8582209000000001,182.1279,22.97705,45.90535,9.04e-05,40.0,2.75,1
TSC2,0.0,1.0,0.0,1.0,19.0,2.0,3.0,0.0,3.0,227.0,26.0,0.0,0.0,129.0,15.0,0.0,23.0,2.0,0.0,401.0,0.0,326,6.681498285286242,2.68894983812042,20.71574838057862,7.507794640198697,0.010492235,0.024627492,0.06698952,0.017213799,-0.0761076659999999,0.023600992,0.8485762170000001,0.008460025,16.0,2097990.0,2138712.0,1722112.0,181.0,2.021881e-06,0.59901,0.04351756,46.0,41.7027,84.40541,0.8844472,104.9311,12.23279,59.59984,0.000271804,56.0,2.076923076923077,1
TXNIP,0.0,24.0,0.0,14.0,6.0,6.0,6.0,1.0,3.0,66.0,4.0,0.0,0.0,27.0,1.0,1.0,21.0,8.0,0.0,130.0,0.0,139,6.681498285286242,2.68894983812042,19.497015814078942,7.434628227636725,0.028737107,0.015308012,0.055098496,0.0146313389999999,-0.046050604,0.009664764,0.33116434,0.010096145,1.0,145438462.0,145442626.0,739922.1,172.0,4.631801e-06,0.44601,0.03939688,13.0,60.37838000000001,99.48649,0.9751209,199.4525,35.64918,43.73377,8.89e-05,24.0,2.7857142857142856,1
U2AF1,1.0,11.0,0.0,3.0,0.0,0.0,3.0,0.0,19.0,76.0,1.0,0.0,0.0,19.0,0.0,0.0,4.0,1.0,0.0,128.0,0.0,121,6.681498285286242,2.68894983812042,19.39086126285572,8.129283016944967,-0.011197592,0.025678696,0.053719364,0.013522669,-0.096039966,0.028861683,0.032160827,0.00016051,21.0,44513066.0,44527688.0,687432.8,279.0,2.475528e-06,0.50343,0.05882527,15.0,45.21622,91.97297,0.8588258,138.718,15.16066,46.57519,0.000180799,114.0,3.85,1
UNCX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,51,6.681498285286242,2.68894983812042,19.512909981545867,8.588714635582264,0.060709063,0.037785597,0.10480964,0.032554306,-0.072927065,0.029890262,0.4439186536272007,0.0288399977075919,7.0,1272654.0,1276612.0,748118.9,384.0,3.359377e-06,0.5210100000000001,0.04012737,14.0,12.48649,20.62162,0.9133022,19.23279,0.2983607,67.00223000000001,0.0001520652464862,24.913741820345034,1.565217391304348,1
USP9X,0.0,63.0,0.0,13.0,36.0,20.0,4.0,0.0,1.0,412.0,54.0,0.0,0.0,103.0,17.0,0.0,44.0,22.0,0.0,657.0,0.0,462,6.681498285286242,2.68894983812042,19.486360341740014,8.594903589110126,-0.004074412,0.011533188,0.018584598,0.0055687847,-0.07564825,0.02363192,0.910205492,0.004737444,23.0,40944888.0,41095830.0,734477.3,443.4357224118317,2.156988e-06,0.405735,0.03823493,4.0,32.35135,79.89189,0.9081595,81.24262,4.547541000000001,37.41599,0.0009151,108.0,4.836538461538462,1
VHL,0.0,3.0,0.0,2.0,41.0,21.0,3.0,1.0,0.0,96.0,32.0,1.0,0.0,21.0,20.0,0.0,50.0,22.0,0.0,169.0,0.0,225,6.681498285286242,2.68894983812042,19.65561824062752,7.417852514885897,-0.022876399,0.029520629,0.046839364,0.013142642,-0.13039613,0.03572566,2.058266512,0.1691817169999999,3.0,10183319.0,10193744.0,825905.1,170.0,2.268464e-06,0.4439399999999999,0.03929245,25.0,40.91892,78.2973,0.8794273000000001,83.5377,14.12459,47.75688,0.003782106,296.0,7.727272727272727,1
WHSC1,0.0,6.0,0.0,3.0,8.0,7.0,0.0,0.0,92.0,222.0,11.0,0.0,0.0,92.0,6.0,1.0,12.0,8.0,0.0,428.0,0.0,311,6.681498285286242,2.68894983812042,19.63660302696637,7.906890595608518,-0.020821074,0.031005159,0.04679515,0.017738366,-0.11472962,0.034264434,0.8810466640000001,0.006185668,4.0,1873123.0,1983933.0,815090.8,239.0,2.266874e-06,0.545655,0.04306187,15.0,45.51351,93.37838,0.902793,118.0098,14.56066,49.63427,0.000298487,161.0,2.6451612903225805,1
WT1,0.0,26.0,83.0,0.0,2.0,2.0,1.0,0.0,22.0,100.0,12.0,2.0,0.0,37.0,5.0,0.0,12.0,6.0,0.0,274.0,0.0,246,6.681498285286242,2.68894983812042,18.44284268439928,9.550746785383245,-0.008662449,0.025212925,0.04463862,0.01476959,-0.098052986,0.029974423,8.274909032,0.856026992,11.0,32409325.0,32457087.0,356326.1,749.0,3.607093e-06,0.44758,0.008653244,5.0,41.16216,79.51351,0.8478329,101.5443,11.80328,51.25192,6.929999999999999e-05,21.0,3.131578947368421,1
XPO1,0.0,23.0,0.0,7.0,2.0,0.0,1.0,0.0,6.0,166.0,7.0,0.0,0.0,46.0,3.0,0.0,8.0,2.0,0.0,251.0,0.0,184,6.681498285286242,2.68894983812042,19.684131182357085,8.791162888555018,0.026681937,0.0162865,0.05491821,0.01530315,-0.05216107,0.010591482,0.043147984,0.000247396,2.0,61705070.0,61765418.0,842390.4,442.0,2.230257e-06,0.43033,0.04223522,9.0,59.24324,97.94595,0.8965956,125.3607,11.8623,34.71369,0.001839994,194.0,3.74468085106383,1
ZBTB20,0.0,24.0,0.0,5.0,92.0,1.0,6.0,0.0,7.0,174.0,9.0,0.0,0.0,98.0,1.0,0.0,100.0,4.0,0.0,313.0,0.0,342,6.681498285286242,2.68894983812042,16.397219541417964,9.333155350310616,0.02780177,0.02819521,0.07252427,0.022983905,-0.07755128,0.024663582,0.095903692,0.00086655,3.0,114056947.0,114866127.0,86307.77,644.0,3.125416e-06,0.3659544,0.009829045,9.0,53.83784,92.05405,0.8026953,151.4918,20.06885,57.64238,2.51e-06,5.0,1.8686868686868687,1
ZBTB7B,5.0,5.0,0.0,3.0,10.0,0.0,4.0,0.0,6.0,124.0,8.0,0.0,0.0,46.0,2.0,0.0,15.0,0.0,0.0,198.0,0.0,187,6.681498285286242,2.68894983812042,20.62119962337714,7.813781191217037,0.07916954,0.038175378,0.1122637,0.042272978,-0.036228426,0.0067537534,0.787500063,0.030412763,1.0,154975112.0,154990998.0,1612870.0,224.0,2.430719e-06,0.49725,0.03538236,24.0,46.59459,86.13514,0.9196201,93.54098,4.806557,62.48571999999999,0.000154908,34.0,2.851063829787234,1
ZC3H12A,0.0,8.0,0.0,2.0,5.0,4.0,4.0,0.0,0.0,98.0,7.0,0.0,0.0,45.0,0.0,0.0,9.0,4.0,0.0,160.0,0.0,157,6.681498285286242,2.68894983812042,18.7675081615594,8.483815777264255,-0.009369154,0.026995935,0.04696582,0.015329917,-0.10756287,0.032159016,0.156771532,0.019748235,1.0,37940119.0,37949976.0,446253.8,357.0,2.902162e-06,0.4988399999999999,0.02543476,3.0,47.43243,85.81081,0.9148997,98.65246,9.84918,61.09376,1.74e-05,15.0,2.369565217391304,1
ZCCHC12,0.0,22.0,0.0,16.0,2.0,1.0,1.0,0.0,1.0,124.0,4.0,0.0,0.0,39.0,0.0,0.0,5.0,4.0,0.0,201.0,0.0,173,6.681498285286242,2.68894983812042,17.842056259229373,8.594903589110126,0.006695121,0.008965565,0.022093512,0.0064481869999999,-0.044518016,0.013928927,0.658887679,0.066016423,23.0,117957787.0,117960930.0,234959.1,443.4357224118317,2.701297e-06,0.4155899999999999,0.04401709,5.0,31.0,75.51351,0.9846999,132.4885,14.842620000000002,50.97491,1.55e-05,10.0,3.225,1
ZFHX3,0.0,83.0,0.0,3.0,87.0,28.0,1.0,2.0,0.0,600.0,67.0,0.0,0.0,283.0,2.0,0.0,112.0,43.0,0.0,1001.0,0.0,688,6.681498285286242,2.68894983812042,16.902022924641663,8.954196310386875,-0.03655416,0.038772695,0.047817014,0.010513612,-0.13830565,0.053917434,0.4439186536272007,0.0288399977075919,16.0,72816788.0,73092534.0,122465.1,495.0,2.86035e-06,0.4438967,-0.01070845,8.0,45.43243,88.02703000000001,0.9663462,170.82299999999998,26.12787,53.36207,5.09e-06,7.0,2.461267605633803,1
ZFP36L1,0.0,57.0,57.0,22.0,30.0,23.0,4.0,0.0,0.0,67.0,11.0,0.0,0.0,36.0,0.0,0.0,57.0,33.0,0.0,217.0,0.0,267,6.681498285286242,2.68894983812042,19.051787780949173,8.022367813028454,-0.02714487,0.028998634,0.040847484,0.008924381,-0.12915286,0.04177685,0.06790219,0.001498454,14.0,69254375.0,69259785.0,543449.0,259.0,1.928227e-06,0.47618,0.04570901,3.0,41.51351,77.62162,0.9498249,151.9443,23.13115,60.28431,8.27e-06,11.0,2.72972972972973,1
ZFP36L2,0.0,10.0,0.0,5.0,25.0,35.0,1.0,1.0,0.0,82.0,5.0,1.0,0.0,19.0,0.0,0.0,30.0,36.0,0.0,118.0,0.0,158,6.681498285286242,2.68894983812042,17.797896425909673,7.707359132080882,0.02197881,0.016898148,0.052602004,0.012399238,-0.06155896,0.01963667,0.133399362,0.000712611,2.0,43449542.0,43453745.0,227876.1,208.0,1.908784e-06,0.52253,0.0468463,8.0,29.02703,48.21622,0.905433,26.90492,0.01967213,66.27691999999999,0.0,3.0,6.15,1
ZMYM2,0.0,24.0,0.0,0.0,34.0,7.0,1.0,0.0,6.0,181.0,28.0,0.0,0.0,58.0,3.0,0.0,36.0,7.0,0.0,299.0,0.0,243,6.681498285286242,2.68894983812042,18.32876300714524,8.614709844115207,-0.029575689,0.038985576,0.05300964,0.018717388,-0.13635854,0.044973664,0.4439186536272007,0.0288399977075919,13.0,20532810.0,20660938.0,329235.1,391.0,3.105157e-06,0.39731,0.04342804,6.0,45.75676,94.67568,0.8976689,81.29836,9.82623,37.01875,0.000123798,43.0,3.711864406779661,1
ZMYM3,0.0,28.0,0.0,0.0,23.0,2.0,0.0,0.0,9.0,254.0,19.0,0.0,0.0,105.0,5.0,0.0,27.0,2.0,0.0,416.0,0.0,322,6.681498285286242,2.68894983812042,19.475043071999487,8.594903589110126,0.0040706885,0.0070421887,0.019228166,0.0049490277,-0.045338135,0.010676792,0.450667305,0.083608398,23.0,70459474.0,70475047.0,728738.2,443.4357224118317,3.065388e-06,0.49301,0.02462649,16.0,27.75676,67.62162,0.8956398000000001,42.10492,1.131148,52.90388000000001,0.000200743,29.0,2.641509433962264,1
ZNF133,0.0,11.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,102.0,12.0,0.0,0.0,43.0,0.0,0.0,6.0,1.0,0.0,168.0,0.0,139,6.681498285286242,2.68894983812042,19.133384073181887,8.882643049361839,0.045858253,0.03218439,0.09209141,0.027892692,-0.06811169,0.024508774,0.154890294,0.005496814,20.0,18269121.0,18297638.0,575071.4,471.0,2.975395e-06,0.42986,-0.0010281889999999,11.0,54.78378000000001,97.48649,0.9614309,110.0066,10.43279,54.09204,2.72e-06,7.0,2.613636363636364,1
ZNF750,0.0,6.0,0.0,14.0,16.0,10.0,0.0,0.0,0.0,106.0,26.0,0.0,0.0,56.0,0.0,4.0,16.0,12.0,0.0,210.0,0.0,194,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.023054859,0.027932698,0.075024635,0.02191274,-0.07504694,0.024576554,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0,1.0,2.491228070175439,1
ZNF280B,0.0,26.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,86.0,4.0,0.0,0.0,39.0,0.0,0.0,10.0,1.0,0.0,156.0,0.0,144,6.681498285286242,2.68894983812042,17.623522885904286,9.417852514885896,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,22.0,22838772.0,22863505.0,201932.8,683.0,5.577329e-06,0.43399,0.02325382,15.0,56.97297,98.75676,0.981383,211.9148,41.13115,40.0514,0.0,2.0,2.25,0
FXYD2,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,44.0,0.0,40,6.681498285286242,2.68894983812042,18.97771817573434,9.287712379549449,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.351386905,0.044761929,11.0,117690790.0,117698807.0,516251.8,624.0,2.1101830000000003e-06,0.48521,0.05362843,12.0,38.08108,81.56756999999999,0.8686528,65.67541,7.144262,57.130880000000005,0.0001520652464862,24.913741820345034,3.0,0
LGALS13,0.0,20.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,46.0,3.0,0.0,0.0,17.0,2.0,0.0,3.0,0.0,0.0,96.0,0.0,90,6.681498285286242,2.68894983812042,20.131623383743367,8.335390354693924,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,19.0,40093169.0,40098113.0,1148741.0,322.0,2.528421e-06,0.50152,0.02497382,38.0,69.62162,98.89189,0.7987416,104.1311,8.701639,45.88356,2.58e-07,4.0,2.833333333333333,0
SPOCD1,0.0,5.0,0.0,2.0,11.0,1.0,1.0,0.0,0.0,197.0,4.0,0.0,0.0,89.0,7.0,0.0,13.0,3.0,0.0,301.0,0.0,233,6.681498285286242,2.68894983812042,20.21073554456918,7.523561956057013,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.083673182,0.08804693,1.0,32256025.0,32281580.0,1213493.0,183.0,1.870249e-06,0.56035,0.0350688,13.0,46.7027,91.64865,0.9291141,88.51803000000001,9.459016,58.94096999999999,0.0,2.0,2.3222222222222224,0
MRPL43,45.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,21.0,3.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,92.0,0.0,83,6.681498285286242,2.68894983812042,19.96045875616624,7.954196310386875,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.6742147180000002,0.055693596,10.0,102737579.0,102747272.0,1020226.0,247.0,1.965264e-06,0.42962,0.04030881,19.0,38.05405,72.27027,0.1373241,67.74426,2.081967,62.81407,2.64e-05,31.0,3.125,0
HMGA1,0.0,21.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,46.0,0.0,45,6.681498285286242,2.68894983812042,20.035589814815985,7.8703647195834066,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,6.0,34204577.0,34214007.0,1074764.0,233.0,2.406011e-06,0.49499,0.03586474,15.0,48.02703,93.91892,0.8162381,40.56721,0.1245902,56.67261,0.000230382,72.0,0.5454545454545454,0
MUSTN1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6.681498285286242,2.68894983812042,20.1873109902967,8.092757140919852,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,3.0,52867139.0,52869220.0,1193949.0,272.0,1.590485e-06,0.4762,0.04947882,37.0,41.16216,88.7027,0.8325111999999999,28.01639,0.0,59.56087,0.0,1.0,0.0,0
WDR17,7.0,12.0,0.0,8.0,10.0,3.0,0.0,0.0,4.0,352.0,32.0,0.0,0.0,70.0,11.0,0.0,11.0,3.0,0.0,495.0,0.0,364,6.681498285286242,2.68894983812042,17.02149946376725,9.269126679149418,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.165813815,0.046841164,4.0,176986985.0,177103978.0,133038.9,616.0,5.916003e-06,0.3601533,-0.007753812,2.0,36.83784,86.05405,0.9062083,123.3508,12.98689,35.91572,0.0001520652464862,24.913741820345034,5.605633802816901,0
RHOD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,44,6.681498285286242,2.68894983812042,20.623377847374343,7.348728154231077,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.521244073,0.036086174,11.0,66824289.0,66839487.0,1615307.0,162.0,2.249131e-06,0.53098,0.04704552,33.0,40.43243,78.59459,0.8474325,76.00656,7.908197,59.79422,0.000115078,17.0,1.5238095238095235,0
KLF3,0.0,11.0,0.0,2.0,42.0,10.0,0.0,0.0,11.0,59.0,6.0,0.0,0.0,24.0,4.0,0.0,46.0,10.0,0.0,113.0,0.0,141,6.681498285286242,2.68894983812042,18.166725544794183,8.51175265376738,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.300656447,0.043847279,4.0,38665790.0,38703128.0,294257.7,364.0,2.252689e-06,0.422495,0.03932902,4.0,48.86486,97.48649,0.8991103000000001,151.6492,22.31148,45.49662,1.01e-05,9.0,3.16,0
HDAC11,0.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,67.0,2.0,0.0,0.0,25.0,4.0,0.0,5.0,2.0,0.0,106.0,0.0,100,6.681498285286242,2.68894983812042,18.49728856398764,7.6438561897747235,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.0818063409999998,0.038291102,3.0,13521715.0,13547923.0,370030.5,199.0,2.25146e-06,0.49327,0.03878292,9.0,43.72973,89.64865,0.8308863000000001,95.02295,9.511475,59.19384,0.00040545,133.0,2.8846153846153846,0
POU6F1,0.0,13.0,0.0,32.0,2.0,0.0,0.0,0.0,5.0,55.0,5.0,0.0,0.0,29.0,1.0,1.0,4.0,2.0,0.0,137.0,0.0,120,6.681498285286242,2.68894983812042,18.921995470067547,7.467605550082997,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.108164517,0.00069535,12.0,51580720.0,51591950.0,496692.2,176.0,2.306621e-06,0.43072,0.04021647,13.0,48.51351,92.0,0.9089306,157.0197,29.0,55.99136,0.0001520652464862,24.913741820345034,2.033333333333333,0
JAM2,12.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,68.0,7.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,111.0,0.0,98,6.681498285286242,2.68894983812042,19.02796429395239,9.499845887083207,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.145863187,0.032530976,21.0,27011589.0,27087235.0,534548.6,723.0,4.203084e-06,0.39414,0.02612591,3.0,48.56757,93.24324,0.8049128000000001,96.87869,6.97377,38.62598,5.46e-06,11.0,3.4545454545454546,0
PEX13,0.0,13.0,2.0,0.0,4.0,2.0,0.0,0.0,8.0,50.0,6.0,0.0,0.0,14.0,1.0,0.0,4.0,2.0,0.0,94.0,0.0,80,6.681498285286242,2.68894983812042,19.276801418654845,8.455327220304559,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.163512928,0.00340416,2.0,61244812.0,61279124.0,635177.0,350.0,2.43318e-06,0.3939999999999999,0.03257877,6.0,61.48649,98.83784,0.9515461,180.2033,26.69508,39.72535,6.02e-05,9.0,3.933333333333333,0
THPO,0.0,24.0,0.0,13.0,2.0,0.0,0.0,0.0,4.0,84.0,3.0,0.0,0.0,26.0,2.0,2.0,5.0,0.0,0.0,155.0,0.0,133,6.681498285286242,2.68894983812042,20.464647449474988,8.071462362556622,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.392061645,0.078089095,3.0,184089773.0,184095932.0,1447013.0,268.0,2.833209e-06,0.51458,0.04445132,25.0,68.89189,99.40541,0.9318484,198.5246,31.88852,55.99361,8.28e-07,3.0,3.2962962962962963,0
LCE2A,0.0,26.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,13.0,0.0,0.0,2.0,1.0,0.0,81.0,0.0,76,6.681498285286242,2.68894983812042,17.368016999851047,9.677719641641009,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.191331901,0.022700127,1.0,152670840.0,152671916.0,169157.6,818.0,4.051243e-06,0.41205,0.0241362,31.0,43.08108,87.08108,0.943997,164.2459,20.82951,61.38134,2.44e-06,14.0,2.857142857142857,0
CELF6,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,60.0,4.0,0.0,0.0,24.0,2.0,0.0,0.0,2.0,0.0,111.0,0.0,93,6.681498285286242,2.68894983812042,20.105669413523227,8.027905996569885,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,15.0,72577068.0,72612525.0,1128260.0,260.0,2.226375e-06,0.4694649999999999,0.04736175,8.0,39.51351,74.0,0.8735464,63.31803000000001,7.622951,54.00314,0.0001520652464862,24.913741820345034,2.68,0
BSG,0.0,8.0,17.0,5.0,6.0,0.0,0.0,0.0,1.0,53.0,3.0,0.0,0.0,32.0,1.0,0.0,7.0,1.0,0.0,118.0,0.0,108,13.698467118825429,0.7153447874553404,20.65200990322585,8.0,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,19.0,571325.0,583492.0,1647685.0,255.0,4.336462e-06,0.6006,-0.008297563,31.0,39.0,69.56756999999999,0.8469902,56.31148,2.0295080000000003,63.7948,0.001092555,124.0,1.7272727272727273,0
SLC7A7,0.0,4.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,74.0,4.0,0.0,0.0,37.0,1.0,0.0,3.0,0.0,0.0,129.0,0.0,112,6.681498285286242,2.68894983812042,20.13704866738534,8.459431618637296,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.347164374,0.058249614,14.0,23242434.0,23289014.0,1153069.0,351.0,2.183423e-06,0.4258699999999999,0.03555596,5.0,54.13514,96.64865,0.8977893,148.4459,22.05246,48.50503,1.3800000000000004e-07,2.0,2.0789473684210527,0
DEFB108B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14,6.681498285286242,2.68894983812042,19.4716889062777,8.864186144654278,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,11.0,71544246.0,71548607.0,727045.9,465.0,4.188594e-06,0.45892,0.03738019,10.0,52.56757,97.2973,0.9335799,160.5869,25.35082,43.81923,0.0001520652464862,24.913741820345034,6.5,0
SLC2A8,0.0,9.0,0.0,1.0,6.0,2.0,0.0,0.0,13.0,35.0,0.0,0.0,0.0,24.0,0.0,0.0,6.0,2.0,0.0,82.0,0.0,83,6.681498285286242,2.68894983812042,19.418124584691924,8.08214904135387,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.099013888,0.004785348,9.0,130159465.0,130170161.0,700547.1,270.0,2.054266e-06,0.43631,0.04188857,9.0,43.81081,83.16216,0.853806,79.14754,7.016392999999999,58.71526,1.49e-06,5.0,1.48,0
CUL7,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,219.0,17.0,0.0,0.0,97.0,8.0,0.0,7.0,0.0,0.0,343.0,0.0,269,6.681498285286242,2.68894983812042,20.24077037343636,8.238404739325079,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.350510132,0.081675759,6.0,43005356.0,43021683.0,1239021.0,301.0,2.195629e-06,0.5150899999999999,0.04199543,23.0,54.35135,96.27027,0.9519478,129.0984,16.40328,56.99977,0.004300358,641.0,2.489795918367347,0
SLC38A7,0.0,15.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,64.0,5.0,1.0,0.0,42.0,0.0,0.0,4.0,1.0,0.0,133.0,0.0,109,6.681498285286242,2.68894983812042,19.12767045583529,7.562242424221072,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,16.0,58700298.0,58718674.0,572798.4,188.0,3.323599e-06,0.47471,0.00168009,16.0,47.81081,93.0,0.8626401,67.63279,3.511475,57.94893,0.0,1.0,1.627906976744186,0
SPAG7,0.0,17.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,29.0,3.0,0.0,0.0,13.0,3.0,0.0,3.0,4.0,0.0,70.0,0.0,64,6.681498285286242,2.68894983812042,20.43355487939781,7.857980995127572,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.665335265,0.04984112,17.0,4862523.0,4871132.0,1416161.0,231.0,2.17053e-06,0.52008,0.0299059,31.0,45.08108,87.67568,0.9085015,180.05900000000003,30.01967,56.92434,1.58e-07,3.0,2.571428571428572,0
CHSY1,0.0,27.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,121.0,2.0,1.0,0.0,37.0,0.0,0.0,8.0,3.0,0.0,188.0,0.0,157,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.057946531,0.000910247,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,2.53e-05,9.0,3.3157894736842106,0
